% attributes count = 2
% vectors count = 1000
% Circular separated with radius = 100.0
% Center at [0.0 (all dimensions)]
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
90.78595,-218.60506,0
14.027374,37.572693,1
-8.509857,241.44696,0
267.31183,298.02063,0
-262.84204,280.53058,0
144.60394,119.28427,0
53.94516,279.5727,0
-234.08252,-200.06378,0
-268.43896,-109.8351,0
-86.37627,28.076141,1
146.617,70.92273,0
-57.56636,96.1991,0
299.2127,-298.02646,0
-197.83719,82.38522,0
295.9812,212.69879,0
-216.64368,-147.23923,0
121.21271,139.69244,0
-111.37657,181.39136,0
164.8262,82.4827,0
44.05655,-106.27086,0
-78.14581,143.9011,0
-104.61917,-81.55289,0
142.75708,30.068542,0
-117.494064,279.95343,0
97.28027,-258.19717,0
-146.0765,-19.90863,0
116.71594,214.84009,0
-131.08221,202.4895,0
0.3298645,-239.4032,0
40.831024,126.739624,0
11.363342,122.285736,0
-101.35274,262.039,0
46.415558,-206.965,0
186.93292,1.1456909,0
-260.83554,-56.75441,0
-114.30498,255.45673,0
155.27856,-126.24223,0
-88.00763,160.72806,0
-49.976593,-250.51575,0
-135.84286,140.41943,0
193.4636,75.00214,0
87.25888,279.8545,0
-279.69043,-250.81688,0
-125.03403,-0.6498413,0
-167.64224,180.27649,0
178.23291,18.179382,0
71.119995,255.94568,0
165.26501,-226.3086,0
186.63724,-55.404892,0
-30.013092,-198.87343,0
155.62122,154.90985,0
-22.238007,289.6214,0
147.96527,-0.1333313,0
-172.61351,108.612335,0
105.3147,-0.43896484,0
-42.59662,46.306915,1
278.78552,14.030304,0
-207.44537,-181.89853,0
75.068695,-177.16042,0
152.71509,-212.21347,0
281.05444,-137.46725,0
-228.07622,298.091,0
176.7619,-103.86368,0
139.15167,29.577942,0
204.7558,120.74094,0
215.21912,-101.88522,0
141.38077,219.77014,0
141.79913,261.1031,0
111.042816,135.88297,0
-161.28369,231.36243,0
99.41589,78.54144,0
-215.22577,295.02502,0
254.84924,-112.887924,0
295.1184,196.0076,0
-180.59991,-254.04558,0
244.66437,184.59003,0
-198.18477,-7.7134705,0
242.39478,31.337646,0
-105.56775,-29.29663,0
135.3519,80.06909,0
44.370667,-229.94029,0
-186.07358,54.779694,0
116.53122,-170.98492,0
201.56607,-254.60811,0
231.81995,15.874207,0
42.301025,-124.083435,0
28.662445,276.4427,0
248.50726,6.067688,0
79.27182,-99.54692,0
-60.89827,-166.41402,0
194.28226,-117.296814,0
84.886475,149.48651,0
-229.74118,-250.61711,0
83.03351,-47.842987,1
-125.75737,-16.846039,0
206.72397,-151.30563,0
-182.11157,12.381256,0
118.73013,263.07758,0
150.90054,30.500458,0
-100.748886,-69.26349,0
299.37152,80.84381,0
-81.41315,-112.21318,0
89.27597,80.33017,0
184.25919,60.66217,0
-271.2292,162.26312,0
-90.03909,228.08575,0
75.10162,-105.934555,0
-9.76178,-37.715332,1
-17.187012,-29.885498,1
-179.91498,-239.93971,0
219.60883,-107.06978,0
-127.349396,146.79071,0
-155.3912,137.8013,0
41.036804,-122.34981,0
-129.10744,-253.47696,0
161.6824,70.292725,0
80.12479,-184.74542,0
-232.89194,-18.042084,0
221.7005,129.591,0
-235.18344,191.41727,0
-87.750275,256.77972,0
6.917877,-237.60924,0
153.48837,130.59827,0
201.57172,150.02448,0
-292.69943,-241.25488,0
-77.387054,-234.26967,0
206.58691,-254.31744,0
-202.2499,-161.84892,0
238.81067,255.70502,0
298.49908,-100.77692,0
-283.67725,241.59357,0
-283.46127,84.27185,0
-156.5552,-166.44797,0
-108.552185,-136.21451,0
-95.061905,121.20734,0
-146.19304,-178.02797,0
-66.115814,168.29156,0
-34.578613,263.4179,0
69.15225,175.20969,0
-25.05484,-35.87436,1
83.52557,-150.96709,0
62.460236,286.92017,0
-46.790894,53.54315,1
20.587036,-246.32736,0
47.83792,-106.20964,0
12.476837,8.004028,1
-52.74579,140.2106,0
258.56042,-287.91086,0
-162.77917,-83.31212,0
-65.8009,-100.10544,0
-99.1149,-134.97023,0
-290.59024,256.64398,0
-93.792175,155.16174,0
-270.39243,-89.48456,0
-108.28131,-64.06798,0
-177.16614,207.5361,0
73.85886,115.75403,0
-275.7898,-5.648651,0
-161.18024,-74.600586,0
132.3833,156.0054,0
140.18536,-252.90843,0
55.498016,-52.91844,1
-199.16629,194.6337,0
-234.23947,214.5122,0
-86.54802,198.64355,0
161.92575,139.07794,0
-51.332153,-110.94911,0
238.06714,-179.92227,0
113.19821,173.85144,0
-125.23871,93.861755,0
-47.435303,288.69543,0
-294.65884,211.88031,0
-236.17567,236.22589,0
165.1474,-192.38739,0
73.411224,147.16748,0
205.72903,154.20056,0
243.58484,-22.997375,0
-51.280594,-144.17665,0
-201.87254,-197.34305,0
-234.36453,225.80951,0
-96.16669,102.95334,0
-99.87674,83.19467,0
208.97873,-205.32138,0
198.195,-53.106827,0
-76.63722,52.94336,1
-220.22324,-177.13654,0
226.65479,270.10132,0
-228.59064,-235.39218,0
212.6847,-98.16928,0
-74.78148,-258.942,0
-183.04016,-187.93457,0
73.29364,268.359,0
-266.90915,-139.6994,0
-290.6121,153.2746,0
0.9571533,275.3824,0
151.37604,155.89877,0
145.34167,-170.7717,0
-281.82013,-191.93143,0
-141.58795,-237.99026,0
-246.10608,21.334229,0
-147.1752,-182.83513,0
149.61862,-115.446014,0
-135.62314,-179.80428,0
50.03064,-13.858337,1
-145.97253,-220.46095,0
86.99356,99.70557,0
48.7619,-299.11298,0
-43.46335,-255.7203,0
-230.83313,-11.83078,0
48.301178,-228.44337,0
218.73596,-145.00653,0
148.07858,142.49542,0
-244.17825,189.67929,0
164.3374,34.386536,0
33.799988,-194.89679,0
-21.339966,166.91702,0
178.40924,161.4118,0
287.7829,-48.00795,0
-126.621826,275.2428,0
291.458,157.0267,0
46.35086,223.43304,0
85.6264,-174.86427,0
-13.230499,-187.72507,0
44.41855,18.108093,1
185.77097,-184.77777,0
-282.73123,-60.73491,0
-234.69574,282.52844,0
28.955566,-46.738937,1
-140.42816,195.64047,0
50.65219,-51.403015,1
-273.45142,-222.74622,0
109.09604,-13.921509,0
-299.27115,74.77167,0
-281.2422,42.660004,0
-49.59868,210.49829,0
-41.58377,95.07834,0
-26.350159,136.22983,0
268.81604,-208.61041,0
256.92657,42.9942,0
222.11194,-69.01535,0
128.44196,158.52673,0
206.57294,-285.13135,0
-234.23419,-284.34622,0
-18.453247,237.95172,0
-237.07007,194.09305,0
287.95612,-26.19159,0
226.97363,126.26523,0
-251.37791,-150.1753,0
57.269928,14.54715,1
-39.515137,-273.13766,0
263.12018,-167.01709,0
167.31284,282.53058,0
96.00195,180.80533,0
-193.23251,250.86755,0
212.5047,-181.79422,0
-50.287643,93.69321,0
42.385162,-153.37311,0
-207.57043,70.10727,0
213.32355,196.4378,0
-276.06985,-269.43335,0
-120.14038,-245.81169,0
70.81735,-109.312256,0
118.636566,-200.27606,0
21.186798,-62.62059,1
-14.521637,-169.72043,0
-153.18033,-113.87598,0
-218.02426,124.25574,0
-220.55101,-256.81528,0
-249.84679,141.7172,0
152.1525,230.22766,0
203.43921,271.7398,0
90.94913,201.30948,0
210.55844,-281.43292,0
-265.5507,-276.60944,0
176.11548,269.12378,0
70.9328,-198.50365,0
7.53598,-96.228714,1
-187.49838,108.358734,0
22.680542,-299.72772,0
74.97812,25.832367,1
-64.154434,-162.22769,0
-0.0069885254,-178.41089,0
162.01212,-266.8123,0
42.230377,69.55777,1
-299.89575,36.728638,0
250.07074,76.28403,0
-204.33495,-23.630707,0
91.896515,97.849396,0
41.75824,172.91547,0
-176.90178,123.19656,0
-45.94908,-252.09622,0
-149.65816,159.67133,0
151.93152,115.904144,0
29.93277,85.30054,1
292.1662,290.88208,0
-263.8658,29.78778,0
234.99432,243.1142,0
253.0716,-87.58095,0
174.71255,-181.2648,0
-219.6217,0.030822754,0
37.696014,178.33167,0
298.01056,-48.094604,0
-259.54736,-175.91678,0
109.68448,-209.08235,0
-91.29469,66.787476,0
77.158966,-218.53021,0
-214.35403,-165.30832,0
169.11539,104.71045,0
-296.5978,245.38965,0
-221.34602,-99.75403,0
56.407776,-49.871933,1
-87.545456,91.01294,0
-1.2351379,116.703094,0
222.41919,224.1911,0
-110.164825,42.713135,0
-262.8596,-254.00247,0
33.19586,185.27063,0
255.81024,281.9134,0
-106.256134,256.3603,0
291.2096,216.35608,0
136.13077,-35.13089,0
191.19162,157.01987,0
-95.14023,-213.1031,0
-170.40657,-70.93083,0
-237.72675,215.2945,0
37.788544,173.08005,0
15.308899,77.46115,1
147.11072,218.08636,0
-204.69928,117.26907,0
30.15741,-132.70308,0
207.24915,112.568726,0
-134.49815,69.01242,0
-64.1165,-55.934494,1
-294.38168,-51.019012,0
285.4881,-155.55775,0
201.84631,-47.10788,0
138.86197,138.44058,0
-267.00546,288.91998,0
147.93045,-264.80225,0
-104.29108,70.18829,0
214.42523,-146.5271,0
45.000916,-264.26147,0
-16.301422,148.48218,0
-77.64252,76.04648,0
258.13464,-34.101868,0
-23.373322,105.34082,0
138.77042,274.1548,0
-230.60397,-292.06042,0
-75.363266,120.53555,0
261.8553,39.53119,0
-61.021957,19.607178,1
204.15735,-113.21283,0
109.90863,-85.60054,0
291.06555,-20.094666,0
-289.78915,51.31488,0
9.198547,-187.35773,0
-43.120148,79.089935,1
-218.54248,53.10608,0
185.66714,120.21503,0
113.24353,126.039856,0
249.2746,270.05548,0
-237.1527,-186.4617,0
239.9978,154.50314,0
-105.08432,156.10089,0
-191.48233,-178.67749,0
-268.82608,-60.364838,0
40.18567,-246.55682,0
-13.394897,226.48517,0
-141.45155,174.2844,0
-27.937439,129.77127,0
53.00467,265.78467,0
255.81378,-259.7125,0
273.386,39.14502,0
206.78784,193.91501,0
298.90228,-13.61969,0
-208.6774,-85.03015,0
-27.710327,297.60907,0
262.98022,87.1145,0
192.14883,154.59808,0
-128.47627,-211.5755,0
77.35849,-194.58572,0
222.42053,180.91083,0
57.098175,-11.878296,1
242.26239,67.26102,0
198.41333,3.2984314,0
48.264862,218.77228,0
160.40228,-64.26727,0
181.53174,138.41104,0
-39.994385,-205.00476,0
44.045227,-248.3565,0
-150.97531,82.66858,0
-221.63568,115.14484,0
35.395996,100.85278,0
46.788086,-0.2973938,1
133.89575,-7.850128,0
3.2642212,138.59332,0
102.34738,-154.33188,0
206.59573,36.421204,0
9.053986,-183.32909,0
297.52338,105.86871,0
285.5752,89.33237,0
-244.96637,141.01996,0
-253.88324,262.64728,0
-241.23389,145.87872,0
200.69968,158.879,0
-85.33208,115.41406,0
-46.075623,-257.98596,0
-249.93486,-86.07312,0
64.542786,-209.46979,0
-147.90393,-288.25772,0
-256.79865,-205.6319,0
-90.02672,-273.80658,0
86.61456,-159.66566,0
-73.18439,66.573,1
-113.92143,13.249207,0
90.81464,105.19031,0
-93.36804,271.98834,0
238.27332,-212.11844,0
210.31967,-139.84729,0
-97.42172,57.283936,0
-7.085846,280.4392,0
23.43991,-109.107864,0
-181.90369,299.86774,0
289.75934,-46.620102,0
-133.5019,159.85794,0
7.2529297,128.87814,0
-130.84494,140.7352,0
-281.50986,33.862488,0
165.8182,-125.42056,0
-241.7276,15.014923,0
-181.7796,113.4187,0
-98.69418,108.88385,0
116.793365,241.60321,0
251.89221,-18.621368,0
-253.5228,271.78278,0
136.88794,175.09586,0
123.16574,183.24701,0
-206.54802,71.184326,0
-23.023438,-150.52895,0
292.12988,19.918335,0
141.93488,-141.4511,0
-196.40808,-289.6419,0
113.80875,-144.22029,0
203.86789,234.43823,0
258.73022,-167.99014,0
-81.80441,-145.4638,0
-205.11298,-155.58144,0
227.62097,6.0322266,0
-172.03299,-211.72812,0
-194.73633,-42.414795,0
-1.8140564,238.75427,0
10.684357,-188.1922,0
92.628235,-148.67511,0
51.06253,-242.26303,0
291.278,147.12933,0
-83.08049,-116.04451,0
-251.48306,-83.16402,0
17.89154,-172.56808,0
164.01273,-48.149963,0
80.584564,-131.89314,0
67.82245,-243.80487,0
-274.18723,-217.03519,0
134.18088,105.438446,0
16.549072,-154.20871,0
-253.15562,-199.129,0
-239.31317,-199.97368,0
266.0089,-282.25955,0
64.23709,42.085938,1
-7.2820435,265.67035,0
-39.141357,-168.76549,0
-108.67337,-132.51501,0
92.64139,289.55194,0
-286.0152,19.4953,0
184.83685,71.74963,0
73.25171,-78.11244,0
43.75403,-130.44852,0
-170.14758,-237.80843,0
12.310669,-230.93375,0
-297.76486,-102.107956,0
-158.2446,-297.96155,0
-137.01343,-183.91788,0
-219.15234,23.076538,0
264.3114,-151.35576,0
-54.69301,4.91745,1
130.68005,-209.2207,0
110.61685,172.49802,0
271.39697,8.791229,0
-229.70969,-105.935974,0
199.2417,-270.13025,0
219.48004,-286.24014,0
93.48068,182.2002,0
-239.66315,145.10056,0
16.44931,98.06552,1
280.7959,-151.55826,0
282.54993,5.690399,0
-167.50797,288.02112,0
86.9104,-82.5847,0
26.279846,105.35828,0
28.097168,72.37195,1
275.35718,-44.240784,0
205.17429,-288.83057,0
-253.73582,33.383423,0
134.04858,-151.81459,0
-72.94644,157.7923,0
11.439484,-136.10759,0
-210.29843,-88.89159,0
56.960815,-134.76402,0
-189.64853,299.87634,0
-15.300049,156.41687,0
216.25616,-30.573273,0
295.32806,225.51544,0
152.30908,121.005035,0
-161.82573,-215.76749,0
2.8258667,173.14029,0
-30.156067,198.6065,0
-134.23598,268.68604,0
-168.13898,-282.0963,0
156.83917,-242.3197,0
-15.538513,246.96234,0
-79.978195,183.62988,0
-132.93544,-185.89005,0
238.67102,67.03662,0
108.09564,162.3562,0
178.08481,-85.056564,0
-222.26532,35.902527,0
145.52103,-11.010742,0
66.810974,-252.9066,0
-172.23447,36.92282,0
183.46405,290.771,0
-40.902283,-166.26395,0
-113.66026,223.58105,0
284.02783,-11.460815,0
-181.01291,145.11374,0
-190.5474,252.00995,0
274.77252,-94.15201,0
-10.099945,106.711,0
-194.97617,-176.29385,0
57.308075,-261.22018,0
-214.7334,16.6091,0
93.30347,174.45688,0
275.31335,-147.24023,0
-152.77716,-181.3714,0
48.614716,83.46814,1
-72.85982,55.0224,1
124.67923,-144.83319,0
33.93799,158.90234,0
-84.4814,297.85236,0
-230.01584,-266.9252,0
-7.0281982,156.52338,0
-165.75137,206.724,0
298.411,170.27255,0
-285.28137,-165.94067,0
-250.26929,-189.47482,0
106.7435,95.96573,0
252.66937,-234.49683,0
-177.53552,242.81097,0
-105.58873,-197.67029,0
-88.24231,-279.72653,0
-212.93414,-248.72527,0
289.14258,-7.484619,0
237.0185,-61.521744,0
153.8808,-181.76245,0
-156.70331,244.07397,0
-97.98563,-54.88762,0
173.99286,281.97192,0
59.36563,66.80292,1
234.43475,-214.35565,0
213.54407,-265.7635,0
224.19086,141.09528,0
-9.220032,129.01297,0
82.149445,133.78073,0
209.92645,-208.21243,0
-160.19499,-229.41919,0
251.2464,152.18057,0
42.537506,-98.98714,0
1.6239929,229.22552,0
-142.9339,-106.29077,0
80.61264,-237.4199,0
-239.592,-175.2298,0
-186.74309,-105.31679,0
101.57236,-296.06216,0
-4.102936,152.7543,0
-258.13394,2.6227417,0
-99.80995,276.9906,0
213.08838,154.65192,0
-21.646912,207.52945,0
185.03845,176.19116,0
-30.839691,-122.29559,0
-95.34148,295.63226,0
-40.504486,-35.167023,1
258.78516,-102.679794,0
-169.71173,222.23718,0
-179.12259,-235.16727,0
208.43341,257.40692,0
269.2406,-239.89096,0
157.818,-168.8213,0
110.162506,294.06183,0
-27.147339,131.51135,0
-295.97238,232.39209,0
-13.071625,22.904327,1
-24.128448,-162.83856,0
75.99228,-211.28915,0
-106.01033,170.26453,0
-276.03967,-231.43628,0
-178.89105,79.27731,0
-278.042,146.83871,0
-217.71733,249.24597,0
-2.597107,170.54376,0
-47.93492,235.81433,0
111.71735,-133.76791,0
-159.3279,-104.32416,0
26.982666,285.4989,0
154.7319,-0.32937622,0
22.11908,-162.6686,0
-77.12155,-148.06529,0
-61.800095,-236.95624,0
-190.16113,-154.65556,0
-149.71828,75.73892,0
-205.18561,-140.91515,0
199.65506,-78.79942,0
160.85269,248.5069,0
175.69446,-79.170975,0
-168.44186,290.52417,0
-89.49022,-170.30394,0
299.88495,-270.36456,0
242.3739,-15.995209,0
120.90625,-79.75322,0
15.42572,-277.79898,0
186.35117,180.30026,0
113.42093,242.69427,0
-36.650208,159.30475,0
274.32538,208.60669,0
163.22495,-119.30084,0
200.32138,226.18018,0
-91.68251,-155.93623,0
-35.681732,-291.56866,0
-214.26889,-232.96692,0
-180.66614,189.35684,0
216.52997,209.8472,0
-158.86368,-123.54915,0
127.32193,57.316986,0
177.30865,-79.491776,0
-11.691711,233.5622,0
37.422607,141.6477,0
77.77902,-105.78053,0
-60.71817,-220.79932,0
147.68109,-121.09865,0
125.21661,-169.429,0
98.28641,213.52496,0
-119.81212,-289.61594,0
-177.8664,127.713745,0
-80.02017,96.20203,0
48.316772,-3.1878357,1
273.0346,-69.2047,0
-192.15735,231.13934,0
-246.49368,-176.58075,0
49.175873,216.94269,0
15.884399,-66.24217,1
-39.75888,-35.899902,1
293.06042,232.15558,0
299.04822,-65.04675,0
49.98523,-191.52925,0
299.75598,-183.25792,0
-265.91296,49.34305,0
104.388,-243.0542,0
-28.604675,219.88153,0
172.56299,6.4216003,0
143.83679,-129.26299,0
142.49915,-190.4314,0
288.4455,-54.763824,0
156.20285,-56.170105,0
83.250854,283.7151,0
120.1478,-57.31749,0
127.38205,213.39972,0
149.9013,-63.150482,0
-15.551147,72.14368,1
-256.94855,-182.19382,0
138.53534,43.04242,0
-160.56195,-134.2635,0
111.16315,-225.59369,0
261.08832,290.93353,0
105.356476,-74.216415,0
76.40741,-86.777985,0
-120.535904,-184.31293,0
-195.92937,-151.68198,0
108.66635,150.38818,0
261.7152,183.12704,0
266.11932,-14.396576,0
-127.074554,-196.1838,0
-151.53871,14.109192,0
173.15488,-208.91595,0
-218.06909,-17.718231,0
-298.87265,-283.61407,0
-124.381836,117.2699,0
-173.09299,-239.0404,0
-162.60507,293.96954,0
-248.77411,36.331635,0
235.84344,-112.82062,0
112.80621,-189.42915,0
78.02576,-160.72188,0
-238.6875,-261.10904,0
-21.790497,27.475586,1
-106.781555,260.29083,0
-183.30984,137.14905,0
-293.73047,253.75659,0
-69.37804,-61.010864,1
-194.62665,48.135254,0
240.29419,127.63895,0
188.6463,149.12668,0
-105.43767,108.22208,0
-243.00551,-15.074951,0
-181.83282,114.61563,0
124.005005,-21.121796,0
161.44888,-190.46497,0
55.07202,133.11865,0
89.485596,-148.54044,0
-64.41919,251.45612,0
2.960205,-182.8635,0
57.621063,142.90707,0
157.08209,-59.135254,0
23.099457,229.07306,0
-262.33533,172.96835,0
-211.73038,129.16599,0
-235.01834,269.83203,0
20.596497,15.812561,1
-73.699936,6.580963,1
-96.48003,-177.14111,0
-212.9898,150.94943,0
-291.9183,143.2298,0
-201.95331,-46.908173,0
-247.47299,-119.515915,0
-96.181595,191.0527,0
191.8924,212.04388,0
160.13788,65.32144,0
19.237518,-214.83969,0
-4.335083,58.359863,1
-81.42059,98.51517,0
-6.8481445,66.20026,1
-213.26602,122.94406,0
-71.697556,269.1739,0
37.16986,184.10104,0
84.328156,-62.459854,0
213.62683,-232.02719,0
-240.68915,65.246796,0
174.64975,216.98462,0
201.25302,191.26474,0
162.33856,260.02734,0
142.22055,-197.10085,0
39.51065,164.06976,0
-141.74306,119.19171,0
-130.876,-191.89233,0
-144.22969,224.98871,0
218.20416,-37.964203,0
277.8687,267.461,0
95.66992,-296.38452,0
135.64307,136.82214,0
-120.652054,26.046509,0
-100.3311,-68.2968,0
-47.881943,-123.26242,0
-163.97646,157.10275,0
50.52655,-275.29376,0
-61.1127,-180.95908,0
-268.64474,79.62363,0
-201.67874,-34.9906,0
282.5318,179.85776,0
47.087738,-226.98224,0
244.41449,-70.04793,0
154.40298,14.499054,0
65.885254,-100.18524,0
277.28412,207.54822,0
-103.169815,198.47797,0
241.67816,236.92712,0
-285.51218,104.623474,0
-94.16905,-154.01785,0
-104.20749,74.15662,0
157.38098,-196.92027,0
-218.76099,151.9466,0
13.433105,-88.622086,1
-72.05701,290.43658,0
129.39334,-234.28886,0
20.470337,222.16382,0
77.617584,-135.92221,0
-202.34349,-53.684326,0
30.951508,-246.31958,0
262.0365,-228.7178,0
-20.988434,-67.320786,1
-134.34732,205.75436,0
-283.41858,-161.21904,0
-288.09183,210.25024,0
-226.2296,34.49588,0
-122.21939,9.039246,0
-193.39468,246.3565,0
-255.89041,19.269836,0
-65.500885,-168.39758,0
123.82068,279.6916,0
297.5642,130.79767,0
-201.15456,55.699463,0
112.011475,18.55603,0
16.14737,260.51343,0
-74.10074,-212.9874,0
151.6604,-235.85794,0
20.270111,287.88953,0
128.09637,-237.63388,0
-37.763336,18.965363,1
268.4751,-52.687775,0
196.85156,-230.53134,0
81.88031,259.27435,0
63.618958,-263.6239,0
211.3422,-293.72437,0
-58.720016,-110.19154,0
-174.1037,-286.5505,0
-238.97322,200.67648,0
109.76669,-91.34511,0
83.57327,147.44128,0
-8.730225,163.82635,0
109.5354,-108.68581,0
62.433777,-106.60451,0
-214.65471,250.43134,0
167.47723,-138.2933,0
178.44876,113.50061,0
-15.812012,70.685394,1
125.808014,12.1284485,0
86.8931,87.103516,0
8.755493,218.49469,0
263.10803,-174.3776,0
-224.9826,-48.744034,0
-141.89714,-70.62024,0
215.25043,-142.48248,0
42.51999,84.22266,1
6.7065735,292.42535,0
-262.17206,-134.22487,0
-39.33423,40.39084,1
292.79376,250.36426,0
-146.94987,-186.82814,0
81.30429,-278.58502,0
-20.845673,-280.00644,0
-212.23422,-227.74023,0
153.70352,-266.39462,0
-139.04008,144.3948,0
76.47067,-226.37036,0
-149.36829,-252.94887,0
1.460907,-5.230835,1
93.234314,79.53409,0
-115.80795,2.401825,0
284.1535,122.12103,0
-163.12453,21.80133,0
63.383545,274.39343,0
-204.67618,119.68393,0
250.02386,201.71423,0
-205.81406,17.991974,0
188.11533,201.1488,0
-241.36699,249.78632,0
12.232483,117.46274,0
50.892914,185.83026,0
-294.10284,-72.08406,0
-240.94653,207.90826,0
209.27707,-128.5915,0
-116.6711,221.13501,0
-265.21863,23.11972,0
-38.493378,-17.530243,1
270.06366,-89.88251,0
80.565796,-223.63773,0
187.59155,-73.498535,0
-154.5184,-209.08136,0
138.33975,138.47885,0
-280.99658,139.18433,0
184.31314,170.35825,0
% Generated: 66 points inside sphere, 934 points outside sphere
% Sphere radius: 100.0, Center at [0.0, ...]
