% attributes count = 2
% vectors count = 1000
% Almost linear separated with margin = 50.0
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
-89.616455,-81.09137,0
-43.60498,76.708664,0
4.070221,-44.691105,1
-93.42915,75.80994,0
-60.65025,-77.7255,0
34.707306,-24.004814,1
-5.608246,6.1861877,0
-9.850456,15.71463,0
-35.933426,98.801636,0
-53.31107,49.38614,0
-89.472664,-63.871395,0
37.018265,8.029701,1
91.84256,-58.325497,1
-49.676556,-81.3728,0
93.1969,-85.93128,1
-16.747833,-26.91745,0
-56.81412,-10.125702,0
70.6328,31.60286,1
-38.012154,59.47606,0
64.699646,-4.4837036,1
58.70459,17.252312,1
-19.78653,90.98816,0
-28.080437,86.807755,0
77.749054,67.791245,1
-69.46928,-22.13446,0
-81.44577,36.232758,0
1.1725082,3.4867783,1
-59.46553,-15.950356,0
-85.39433,-11.583031,0
98.408875,-79.23698,1
93.43959,-23.504433,1
24.268875,85.71576,1
88.15286,17.561768,1
97.45419,-53.054634,1
68.22389,-42.32895,1
-62.947197,2.735962,0
33.28543,24.097397,1
1.3410721,27.121826,0
-82.222015,64.17659,0
-57.43838,90.40196,0
99.57677,-26.261414,1
16.70324,-39.957428,1
42.82306,-20.021156,1
-26.857613,-67.1472,0
83.51071,-32.748695,1
-69.54868,1.0761871,0
-99.05053,64.14856,0
-17.627022,-86.95118,0
9.046539,46.36725,1
-46.66767,48.418396,0
-47.759785,21.6568,0
-62.261745,-36.334846,0
56.448837,-85.00362,1
-4.582367,-90.28992,1
2.312706,85.384384,0
-6.8021927,-53.072853,1
54.185898,-9.9938965,1
-53.393803,56.849823,0
98.87236,19.19323,1
57.52835,-61.425392,1
-1.3945618,24.479607,0
-79.79413,30.543213,0
-21.980331,35.856934,0
-54.712917,43.207474,0
-86.32447,82.73859,0
-34.09842,-14.8484955,0
87.080795,33.334976,1
-89.762665,18.56588,0
-39.215176,-76.41126,0
-48.143047,89.53877,0
42.005234,-40.48554,1
81.997375,-55.55023,1
-90.621346,45.731506,0
-12.644501,65.8217,0
-4.1891785,-81.82498,1
62.369278,39.30687,1
-55.966743,-59.585125,0
-63.23738,98.053635,0
81.35739,-39.292072,1
57.129288,81.52043,1
-3.7508698,-79.146095,1
25.5896,-7.126213,1
-58.269794,-41.878902,0
-30.939133,-57.572098,0
39.24498,-52.047256,1
-10.559036,-75.846794,1
11.514626,-2.1391602,1
-71.98837,-11.89814,0
34.033264,-78.14096,1
66.62639,-56.33156,1
62.243057,-0.018218994,1
-16.244507,-43.0757,0
65.05893,-41.11783,1
-14.781685,89.834366,0
-24.704506,97.19618,0
-62.558804,-30.014252,0
53.682175,23.306488,1
-54.663216,-23.472702,0
-44.464977,-26.666054,0
-62.591423,-18.659767,0
87.786804,-66.36917,1
47.442368,-5.970337,1
48.959335,4.7444077,1
-84.846306,25.147537,0
55.795364,12.765518,1
67.41885,-95.872375,1
77.64967,99.17143,1
-12.775841,66.73381,0
-76.62782,-98.28178,0
-70.77345,61.392624,0
-44.701622,-23.367264,0
-1.1740952,-85.397934,1
41.095642,-93.70029,1
75.90781,-57.321594,1
-3.4037857,86.83501,0
34.922653,-99.57659,1
-78.61895,96.38098,0
-10.27433,-83.13552,1
83.761,7.655754,1
-25.3908,84.04065,0
-27.064857,27.232834,0
-37.782715,36.87758,0
3.4883652,19.22351,0
14.540009,-9.484741,1
-68.97643,2.4792938,0
64.942856,86.02202,1
-82.3937,-1.8728027,0
-62.80584,-63.750847,0
-28.167267,48.19594,0
-78.28813,-39.349426,0
-19.285484,26.286331,0
-50.242023,51.212296,0
-50.793022,17.684662,0
-66.93245,-78.79323,0
-31.910141,-40.986996,0
-30.593422,-45.69241,0
42.042618,96.45575,1
53.810806,93.67012,1
27.13919,46.797043,1
80.76567,88.904236,1
-49.38012,26.948944,0
74.34508,53.43538,1
-84.319214,-44.654377,0
-58.665348,-24.429268,0
30.15416,22.524284,1
6.6230927,-26.342789,1
-59.66432,-21.591621,0
-39.34753,89.03891,0
-0.15231323,-9.745476,1
25.477112,70.09129,1
58.310013,87.919586,1
-71.0126,-83.56988,0
-84.27699,-67.95029,0
66.11359,-75.536575,1
55.849945,-84.011635,1
21.331978,3.7748795,1
-54.48063,43.64589,0
28.55368,-81.60241,1
-33.35013,13.268303,0
-47.515633,47.85727,0
-66.06656,80.98848,0
-10.199272,59.934418,0
-56.504166,-21.762207,0
-91.00258,-59.584763,0
-3.5145721,13.542282,0
74.51622,-65.328766,1
46.42479,-98.07788,1
-66.22338,-78.27186,0
30.291992,34.058685,1
84.98511,-36.445217,1
60.681442,22.588875,1
89.108215,50.622726,1
80.027115,44.331787,1
41.15204,-0.64164734,1
-92.24655,-65.0524,0
-26.101135,47.928833,0
-52.647747,-13.52536,0
31.509583,-56.126083,1
62.766785,-51.6148,1
20.907768,20.416046,1
82.096924,39.246506,1
25.61985,-82.14898,1
41.521973,38.768143,1
49.75296,22.242546,1
43.47104,-51.03713,1
-50.94949,-34.286537,0
70.45279,88.34291,1
1.4725647,60.947464,0
69.5903,14.519081,1
-28.49324,-72.91495,0
-97.21144,-41.73428,0
30.422607,5.0178375,1
-56.404305,96.0591,0
8.940247,-42.844284,1
-5.7986603,-11.706924,0
-20.70755,-99.93834,0
-5.351349,66.82045,0
90.416336,27.919182,1
-98.78081,-31.836014,0
-86.98078,50.61801,0
-77.91727,-22.313316,0
90.52092,-7.6865234,1
15.686783,75.20549,1
37.38228,74.63577,1
-19.006462,53.97876,0
-21.911987,43.295517,0
-1.4452744,-77.30745,1
-21.940758,-12.3480835,0
-82.45235,94.016235,0
-17.970581,49.881027,0
-73.72142,-86.50649,0
45.924652,23.700836,1
92.292206,88.9798,1
-74.95228,-97.8189,0
13.109169,-56.46745,1
-35.627487,-50.014164,0
79.74608,-66.39357,1
26.013718,47.46643,1
22.555176,-50.39976,1
-15.555923,82.34419,0
82.554214,-52.751766,1
-78.210205,49.29088,0
-68.70075,46.043472,0
-36.458008,58.536713,0
-51.513927,-25.173767,0
-90.71973,51.705063,0
58.849197,44.866028,1
33.51219,76.39351,1
28.559555,87.21059,1
58.490067,80.59183,1
-73.794876,3.7711487,0
-66.12532,-46.1533,0
-35.428215,-49.441833,0
97.372894,-35.845657,1
-43.176067,96.67708,0
-64.015564,17.88179,0
-55.682247,-15.860931,0
19.250313,-95.41165,1
-16.837471,-48.76285,0
-66.096146,79.438705,0
12.778282,76.18297,0
13.582703,-17.030197,1
-27.919144,47.895416,0
-72.23221,1.2936935,0
77.558426,77.27693,1
-29.12622,-70.61105,0
32.385986,25.009277,1
-24.577484,15.953529,0
96.857635,-59.15449,1
62.48938,-59.637627,1
17.79866,-15.429901,1
-61.880093,0.5931473,0
-11.747055,30.244873,0
-53.82779,-24.44593,0
88.62338,-56.94661,1
-3.9519653,-33.932037,1
46.57631,-37.99821,1
-1.9663239,15.836861,0
45.403397,21.92955,1
-40.520603,67.03218,0
-90.8325,4.7288666,0
21.803871,14.725342,1
97.84177,22.366478,1
51.318146,90.19429,1
-43.21625,-96.75256,0
-63.87876,-74.78824,0
-17.730156,78.65538,0
86.82742,27.741035,1
88.447266,47.44908,1
-9.3570175,34.03589,0
-9.055656,-65.10907,1
26.318146,-7.038971,1
58.512207,-44.572727,1
-88.24246,85.42026,0
-73.54576,39.43715,0
-73.41951,-14.900551,0
14.231888,90.41019,0
28.680344,-73.697975,1
44.518845,-98.28989,1
-33.160698,60.474823,0
-77.89209,81.02615,0
80.71414,55.092545,1
98.45816,5.8087616,1
75.01459,-83.11069,1
21.302208,64.43277,1
56.455185,-94.00384,1
48.616974,25.5252,1
-69.931404,-51.636284,0
92.39334,-78.15888,1
65.72629,-49.080723,1
50.02368,-64.734344,1
-33.77957,77.228424,0
-20.241722,25.966171,0
95.0184,-48.999054,1
-18.434715,61.413193,0
54.809647,-79.398415,1
55.8609,-30.065216,1
-52.778427,-60.203587,0
29.959808,-31.336296,1
-10.40995,98.28569,0
-34.27146,-2.8175735,0
-83.57317,-29.855362,0
91.80719,-74.13376,1
-48.76511,-60.88612,0
39.89772,-98.13007,1
-1.4200058,-93.24879,1
7.000145,-54.101006,1
-23.165321,92.77731,0
14.110352,19.351517,1
88.768906,-3.482193,1
86.7762,44.112198,1
-89.83093,4.164551,0
-55.958225,-23.774643,0
65.925186,-1.3504944,1
49.691833,9.869087,1
-41.466248,57.244553,0
53.34166,-80.50214,1
-84.27837,-93.42881,0
-71.199455,35.716415,0
31.9039,45.524292,1
-96.730736,-5.606964,0
92.446945,-56.315758,1
-36.684383,-1.2845764,0
90.21524,76.1124,1
-77.79594,90.33806,0
-29.361435,-35.005127,0
-61.961052,38.464844,0
-25.455963,64.41997,0
-16.686798,-75.34355,0
87.25505,46.645233,1
83.8374,-73.653,1
47.96727,26.5298,1
-31.343071,-16.500092,0
-74.830635,95.37868,0
-97.55238,-29.471718,0
21.884247,26.265396,1
-91.98677,89.55026,0
38.764145,-40.02978,1
-71.10919,51.245316,0
-6.419121,83.99089,0
-69.29704,16.022621,0
-27.589706,-23.346207,0
94.77858,30.907974,1
-29.182121,4.17321,0
-81.30324,16.501114,0
72.61009,-69.422905,1
5.7911606,33.550568,0
9.224129,-71.26236,1
-0.71510315,-9.861671,1
-55.413822,65.315704,0
96.60922,-61.837612,1
-61.72346,73.24815,0
65.59137,51.7498,1
-45.90253,22.47747,0
76.58058,80.429,1
-98.352554,-47.056324,0
-36.786507,-73.66518,0
25.263512,43.428375,1
-70.59695,7.4152985,0
-12.29892,55.66153,0
31.26828,37.554626,1
35.1783,15.171448,1
-19.895493,-20.27826,0
75.920135,-31.320633,1
-63.873272,9.699547,0
-43.905132,-7.5904465,0
-7.398224,-34.354927,0
75.04373,16.506851,1
-13.882637,-47.323997,0
-54.037933,77.82362,0
-88.88077,-78.12543,0
-21.301773,-83.34182,0
-34.519684,-50.455124,0
38.094498,-7.402519,1
-91.25143,5.255249,0
14.301643,10.43692,1
-24.146881,16.142342,0
-69.242966,-80.77961,0
56.43094,10.149193,1
11.023605,75.76424,0
23.56942,52.314545,1
27.445236,48.598816,1
-24.357376,-24.0737,0
-37.418537,-20.918098,0
-58.947918,-45.70283,0
-71.357346,-86.49157,0
88.065765,-40.884346,1
10.654236,73.361176,0
80.58162,-92.22857,1
25.836624,40.417725,1
-74.47507,14.748764,0
-75.30463,99.24892,0
68.721466,-68.87253,1
98.573425,-98.285484,1
13.471313,81.42601,0
3.9257889,-3.6177673,1
-40.318836,-11.533424,0
65.33435,0.36636353,1
91.29532,-85.36253,1
-22.711739,81.902664,0
-24.101082,41.873367,0
89.01381,-30.95346,1
82.74925,62.869293,1
-72.85551,-96.79842,0
74.124435,62.489365,1
87.78076,15.756416,1
79.76079,-68.97286,1
-87.50383,-78.072556,0
25.283707,69.91893,1
-47.89541,97.97575,0
52.919235,25.707611,1
17.511131,36.286896,1
-53.59334,-80.500916,0
18.726898,57.3721,1
51.914978,-73.15082,1
1.1359787,-1.3297119,1
72.89905,6.964302,1
2.3603058,-2.899643,1
-90.78589,-19.706306,0
-26.423592,35.633255,0
9.4399185,-89.9624,1
35.895523,33.724243,1
-89.751,-44.210213,0
-24.573616,27.265526,0
-52.214287,36.47911,0
-80.10197,5.7901993,0
-56.5937,-35.030518,0
-14.772453,52.97815,0
-10.23761,-1.8765793,0
-67.82448,-28.914276,0
93.093506,-16.170853,1
-68.75996,-39.259563,0
-36.27315,80.43703,0
-1.802597,-25.387169,1
89.16547,-25.753906,1
-66.79396,66.79787,0
-27.22126,27.1269,0
73.1476,19.308151,1
75.99191,49.062103,1
49.8871,-57.09779,1
-36.995876,9.331703,0
36.391876,21.540848,1
14.447441,-24.73497,1
58.1568,98.08507,1
50.031967,98.92673,1
49.141068,-16.580338,1
80.10501,-40.200108,1
39.42978,12.006187,1
-7.8149185,15.473846,0
-23.908798,63.940277,0
70.9144,-87.45946,1
-0.7915878,26.907646,0
48.5063,-33.652283,1
-78.17794,81.00418,0
87.64671,30.953232,1
-4.4715576,55.205322,0
-90.058304,49.56958,0
-17.264778,26.3405,0
0.38625336,0.9833832,0
-90.251236,41.96147,0
-61.12027,-34.687096,0
25.361763,64.351074,1
-41.303368,-18.181297,0
-86.21916,26.900307,0
20.580086,71.47888,1
23.98516,98.3233,1
7.2056885,96.74785,0
97.628235,-55.701874,1
1.6779785,1.8427124,1
-65.54976,88.97067,0
-66.586075,29.819931,0
-60.845726,77.52261,0
58.862488,-22.391533,1
22.16452,-65.659744,1
19.107208,44.571808,1
55.00511,84.95465,1
47.844513,31.929306,1
-34.39183,89.806046,0
90.925095,58.374893,1
99.68065,24.018135,1
-57.408096,-28.510895,0
71.328964,-70.248795,1
3.7426682,55.04828,0
-20.538513,66.33511,0
-76.0091,59.092346,0
-23.941078,88.26654,0
1.9943085,12.62075,0
-61.77707,-7.712242,0
-12.535072,-81.95642,1
17.983711,92.146255,1
72.02298,-77.83238,1
3.2683945,-10.917648,1
9.097694,-90.80388,1
49.46237,-99.88072,1
-77.50878,80.50774,0
39.898605,99.68413,1
80.76225,-8.635063,1
6.999016,20.382858,1
29.463531,-90.871735,1
44.498856,86.562805,1
43.733078,6.6503067,1
39.82782,-52.398266,1
-19.249939,-5.737648,0
56.090088,92.224,1
-29.755554,-34.102997,0
-13.694359,39.016525,0
76.75847,-36.789764,1
76.20792,29.761581,1
-30.885017,-53.863228,0
-8.224091,39.899307,0
-59.44427,99.13284,0
93.811386,-35.621964,1
-62.729206,99.43097,0
74.25491,37.345673,1
-26.45234,-73.048706,0
-92.43294,-99.41904,0
38.52672,5.0848007,1
-24.615929,48.25856,0
-67.44264,-72.61636,0
33.7899,44.587128,1
10.407166,-52.735607,1
9.929695,-63.94466,1
-45.916195,-13.849846,0
38.322113,61.465332,1
49.787872,-49.95202,1
77.11125,0.6292572,1
1.5219193,35.37816,0
80.631226,96.549194,1
78.13954,51.942352,1
47.03961,36.096436,1
-38.87472,-5.7620773,0
-91.59132,-19.348671,0
37.154922,-48.104073,1
-14.453789,-99.14002,1
62.49272,-34.159225,1
-9.049835,88.60997,0
-84.45964,8.839706,0
-69.31511,94.52193,0
-50.63978,97.4306,0
-70.40111,-29.300621,0
57.75316,26.787148,1
-15.812973,86.1749,0
-23.520935,-39.099895,0
-66.46684,-73.56475,0
-44.533993,-92.47539,0
-68.84833,-11.395813,0
-41.638172,-39.337013,0
-0.82063293,-59.69357,1
-27.460274,-97.07682,0
51.251892,22.931839,1
45.6772,-74.086624,1
81.53183,48.96414,1
-95.71447,48.903366,0
34.73825,68.233795,1
55.07495,94.30371,1
-4.3395386,59.399933,0
-78.2019,13.084015,0
-33.47883,40.66159,0
28.222519,-55.927784,1
36.68785,-12.356239,1
-97.85929,38.146347,0
-8.3871155,96.59941,0
45.833923,-18.34842,1
-43.48328,37.513153,0
-4.8363266,-87.055244,1
-74.78929,-95.611565,0
-27.526978,41.78955,0
-14.410889,-11.054924,0
-72.26271,-46.604675,0
-79.29739,79.14894,0
57.91159,-92.786766,1
37.95865,-84.55849,1
-3.8193436,25.173485,0
-41.12367,-74.767975,0
-29.175987,-95.13211,0
87.956955,0.16001129,1
-52.33252,90.252,0
-28.38652,80.831955,0
90.599655,-14.238113,1
-43.264378,70.18053,0
1.3902054,9.310463,0
63.34964,-90.70965,1
-66.94597,45.448715,0
-3.0351257,-81.520164,1
-89.73627,-17.952255,0
-56.418068,-68.37652,0
35.820297,92.17749,1
13.970207,-66.85535,1
13.949837,57.428436,1
-66.29491,44.804108,0
79.20204,-80.256775,1
11.588333,3.3547897,1
83.98375,-4.1053314,1
-38.542503,-79.67121,0
68.268906,-7.932007,1
1.023552,-78.3324,1
11.784004,15.574432,1
6.2582474,27.602234,1
96.54433,-39.014126,1
-47.865074,40.32675,0
4.5178757,-91.28333,1
-23.330338,-94.91177,0
-26.827965,87.392166,0
83.78381,90.26602,1
30.992523,-92.404655,1
-75.17129,-51.30791,0
-23.480186,-79.08854,0
-61.007748,-18.719063,0
33.868973,-82.4919,1
41.65181,35.073654,1
77.542694,-9.364128,1
-43.7088,-0.5687866,0
25.128044,10.634056,1
76.95064,-27.253464,1
-37.713165,62.15811,0
-82.875916,-88.69769,0
-13.479134,15.729012,0
-73.78647,17.409775,0
34.51262,-71.66293,1
-63.904865,-24.27874,0
92.41298,-2.2844467,1
-61.952496,4.6169662,0
-20.732399,-68.967316,0
84.237686,-46.175354,1
-59.1562,31.132858,0
-41.844315,-50.061733,0
-5.5596695,52.09117,0
64.83374,-31.740158,1
-75.167366,-69.272194,0
-45.618187,-7.603752,0
47.32637,61.86209,1
11.316109,-87.69922,1
-74.03742,52.46826,0
-82.64719,6.9569016,0
-36.76215,63.528366,0
-73.2157,-40.340443,0
-37.72652,-71.7399,0
-18.749207,61.857147,0
3.187645,21.530548,0
-65.33464,-24.224915,0
72.49516,-52.350887,1
-40.75436,-53.450108,0
37.679535,-87.63344,1
-39.94892,81.360016,0
-31.347633,-50.21114,0
-61.880455,46.048218,0
73.63562,-13.951782,1
-88.75731,68.98726,0
39.072388,38.956085,1
26.614693,87.44946,1
-58.507874,76.49567,0
81.03427,23.497261,1
-66.17311,-13.105377,0
2.035286,-65.57896,1
-0.50505066,-50.848904,1
-62.733696,-52.992664,0
14.639008,35.26921,1
49.635284,55.42868,1
-37.773872,-75.907005,0
-77.8197,39.30435,0
1.2870331,-38.489586,1
39.322952,-58.5113,1
10.392616,62.932053,0
-69.89383,-65.59811,0
-3.4640274,-78.66813,1
34.213654,-0.7745056,1
-11.091621,57.77008,0
-16.986786,44.04329,0
-78.37189,31.201233,0
-24.43805,95.01538,0
-49.698727,10.503235,0
73.45616,8.931641,1
44.363983,-95.9541,1
-61.395576,-24.00187,0
-49.524117,-59.249416,0
-5.5524673,-91.53183,1
-68.19513,1.4748688,0
3.844284,43.737427,0
53.86357,-89.31038,1
25.787422,-70.219864,1
9.628204,-84.201965,1
38.30928,6.3115616,1
-45.009083,-94.92045,0
-3.6178207,46.819504,0
-39.83308,-54.87606,0
-68.6862,-15.384552,0
73.497955,54.753952,1
92.08296,-89.68623,1
41.16432,-25.182426,1
79.25687,98.65541,1
29.637344,41.863876,1
28.575745,-0.65008545,1
57.27536,-71.400856,1
-36.013233,9.617828,0
