% attributes count = 2
% vectors count = 1000
% Circular separated with radius = 50.0
% Center at [0.0 (all dimensions)]
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
8.084892,72.11998,0
45.05548,47.02556,0
89.64331,40.242783,0
-78.19948,98.24875,0
27.47786,-77.12633,0
-36.466576,-58.00456,0
-30.61876,60.349396,0
-45.59665,38.854675,0
50.61133,-17.408737,0
-11.669769,2.139267,1
50.859695,-32.204018,0
17.339195,46.725616,1
-10.272545,-76.99695,0
1.3448029,-98.45438,0
-44.607796,-81.03306,0
-20.052147,85.44412,0
-98.0298,97.894714,0
30.75267,-39.62749,0
48.148254,-35.007187,0
78.9084,96.39751,0
62.980164,73.399216,0
79.0229,9.761551,0
34.312744,16.960503,1
3.2933197,68.23915,0
81.12671,56.44551,0
-61.357513,97.29161,0
-6.8515396,22.170769,1
20.845924,-33.970146,1
59.4084,-40.35483,0
-84.92061,-16.24665,0
81.99248,-85.27564,0
90.01201,95.84076,0
62.053314,90.898315,0
26.515831,32.025665,1
-7.781967,-46.282036,1
-47.742645,-69.401184,0
-7.149864,-94.0,0
99.882614,-61.164368,0
89.192795,-87.66861,0
49.20189,72.9563,0
42.24164,-87.47165,0
32.726166,10.182785,1
18.265175,31.086975,1
-40.897743,80.96539,0
-89.78855,63.29567,0
-59.56081,-68.79064,0
8.809601,98.56265,0
97.2135,-67.66074,0
61.99568,27.643814,0
-41.613567,31.297546,0
-41.63789,72.84,0
74.56163,-46.91926,0
-76.349594,-21.135025,0
-81.5433,95.17497,0
28.877594,-93.03184,0
-40.342045,86.260086,0
-25.493645,-13.970627,1
-30.427628,20.809845,1
-62.860157,91.72536,0
-62.313423,26.722733,0
-56.457867,-51.499264,0
61.6877,74.876785,0
-28.644371,78.95891,0
-88.30368,-2.4914703,0
-33.292915,61.421143,0
62.807144,-53.425163,0
15.9642105,-1.21492,1
40.328247,-6.236229,1
12.225151,50.446335,0
-71.44505,50.578644,0
-83.306656,-66.069824,0
56.610107,-30.073036,0
-69.089134,64.012695,0
-6.17276,-20.095749,1
-32.10685,64.493835,0
62.34897,95.96991,0
-61.471054,-38.582623,0
-93.94208,59.47075,0
-45.820915,46.416077,0
-57.34689,58.475143,0
-12.771576,-15.007538,1
-30.370445,1.138855,1
28.415207,36.929123,1
-4.885254,32.331116,1
-66.917145,54.65477,0
-79.03945,-88.99213,0
-41.93095,30.27536,0
18.184471,-1.1738205,1
56.767685,-26.887688,0
3.799797,-50.24778,0
-78.03068,16.972664,0
-46.73106,-64.07712,0
-55.59389,80.00882,0
64.26019,-3.2213287,0
89.49768,-70.09161,0
25.082947,56.493637,0
-14.38546,-56.712585,0
35.122055,-81.014244,0
64.245865,-9.456909,0
-25.212875,-79.70097,0
-4.22081,-73.945175,0
28.937927,94.90637,0
-75.83066,-81.49449,0
30.442505,95.4901,0
-80.40529,-82.772644,0
-90.53026,95.01495,0
40.26889,-82.14017,0
-90.68666,95.41579,0
22.896408,-35.76024,1
60.989975,68.98059,0
-94.16882,3.326561,0
-3.4508667,-33.483215,1
29.817062,-3.9015274,1
-75.02237,40.646896,0
58.259705,79.73831,0
94.7775,-46.91289,0
-87.70024,75.06023,0
-76.25946,-38.479454,0
25.527298,38.011642,1
-10.861176,-85.31547,0
88.99797,65.21745,0
40.49527,23.549019,1
79.281555,-19.083664,0
-77.705925,21.97126,0
40.593994,56.271713,0
-24.564293,-18.030586,1
26.63417,-58.076813,0
-76.062996,-93.234024,0
-1.4328613,-69.223755,0
47.32164,89.009125,0
-77.334236,-89.58822,0
-10.657974,92.08862,0
14.442955,-86.870895,0
60.11873,89.219955,0
35.677246,26.519249,1
-48.521023,-22.02098,0
-33.44551,-11.401955,1
4.2209167,-22.773354,1
47.21895,58.9115,0
-58.774014,-91.129234,0
-88.65281,-69.34167,0
-88.21344,68.67137,0
-81.0711,-71.24199,0
-19.7882,98.30148,0
36.258377,-75.07521,0
35.719696,-14.864883,1
-91.788506,93.1915,0
-99.18132,36.7408,0
-78.79724,27.95942,0
-28.1725,3.8174973,1
64.78757,51.533646,0
37.877304,58.31714,0
65.69508,-50.76435,0
-6.314705,72.75601,0
-9.852547,87.56831,0
-13.415367,-7.7751007,1
88.64133,94.540665,0
-80.259705,42.36615,0
91.93811,11.143242,0
-28.823593,74.592804,0
57.829514,59.09694,0
82.18541,-85.91636,0
15.315475,-87.61827,0
18.885063,-53.404827,0
56.151535,8.684181,0
17.134308,-43.11021,1
-16.706482,-8.214745,1
-16.285301,14.586876,1
-58.41283,37.043182,0
-54.371025,-7.4984436,0
28.121094,-20.491318,1
-85.4359,98.0437,0
-92.018456,37.84253,0
-34.988937,0.007369995,1
-54.2822,-92.91111,0
-87.77079,-58.911045,0
-96.35267,79.48955,0
-79.81174,40.729935,0
55.200287,44.908386,0
69.81621,13.387871,0
14.822891,-78.933174,0
-25.673065,-45.902527,0
95.530075,68.67499,0
-58.903507,76.19086,0
-28.982422,-42.324646,0
-51.497726,-74.69562,0
41.314224,-31.801186,0
31.334839,39.30696,0
-20.724419,-66.53418,0
-50.16279,75.542755,0
69.79007,61.748047,0
55.121918,84.78877,0
-55.610573,10.638954,0
57.66136,75.58597,0
-38.97469,-70.73569,0
-44.257587,83.109955,0
-17.905579,32.696503,1
87.22127,33.505493,0
63.364685,-72.28053,0
-69.3898,-22.383278,0
-17.72464,70.22386,0
-99.52693,-42.697567,0
6.154442,1.8945084,1
-42.698544,63.03456,0
29.216629,-12.514252,1
-16.510902,-56.765427,0
-8.224068,-46.137802,1
-35.2827,-66.18875,0
-64.07298,18.116089,0
60.009293,90.62077,0
-50.980465,-15.545448,0
43.907043,-71.92235,0
-0.42941284,-11.816635,1
-39.330925,-6.0965195,1
79.83009,-30.003593,0
-56.916637,-56.992607,0
-64.96538,74.912766,0
17.434608,-87.2491,0
-18.544678,-12.413574,1
-58.63948,-52.643265,0
-6.3339157,39.346252,1
-97.22309,-29.020157,0
-23.971878,52.206604,0
45.7471,-33.03415,0
-75.79222,-78.778046,0
83.11592,-14.919243,0
-70.38563,78.94171,0
-94.07565,-30.997192,0
82.9655,34.353943,0
-93.93409,-26.874039,0
92.75723,-66.410126,0
91.34134,-79.268555,0
50.23732,-49.206196,0
-8.986679,44.8425,1
-55.450676,84.945435,0
25.158394,-51.415565,0
-39.96355,12.055252,1
42.55847,23.630714,1
72.2639,22.035507,0
-80.4302,-26.6772,0
0.13864136,-44.31714,1
56.352203,1.3100128,0
-31.423538,49.591278,0
-92.96274,47.063065,0
-10.514313,95.446365,0
-63.141163,76.37274,0
78.40791,-74.96435,0
11.965164,67.95334,0
-10.023933,-56.5583,0
-3.423355,-23.472237,1
77.42049,50.26796,0
57.349045,-1.720398,0
-40.32592,12.379982,1
56.24707,-83.685234,0
14.197861,-18.472488,1
50.92842,-38.21659,0
-95.53138,-13.654236,0
-84.416,90.57066,0
-1.8594894,70.61691,0
45.37523,45.972244,0
35.213013,98.3058,0
14.054298,54.529236,0
-34.89228,-99.23349,0
-82.95068,85.2038,0
87.37695,2.6494598,0
-48.759193,91.335434,0
-97.16264,30.421204,0
-42.148144,-49.674488,0
10.241989,81.04228,0
-13.680771,-82.24472,0
-31.825218,8.230904,1
24.70832,-79.34961,0
82.6716,-30.12645,0
86.17987,-71.13692,0
-21.857925,72.52574,0
41.212006,-35.949364,0
-37.512608,-52.42039,0
-58.274128,32.48674,0
6.878807,-1.4424591,1
95.95953,0.9501114,0
26.482368,70.1237,0
21.878685,-25.807327,1
70.48572,6.788574,0
32.10942,77.99707,0
8.102692,-7.086075,1
-15.177444,-96.40839,0
-68.1976,95.50891,0
72.69508,27.198158,0
-10.170837,67.440384,0
16.018951,-17.253677,1
-92.849625,11.063698,0
76.22348,36.295334,0
57.289658,-49.087196,0
-87.477844,87.46269,0
7.0727005,-81.02855,0
67.09064,6.16642,0
-27.866196,17.17994,1
-16.872444,-97.75455,0
-6.898567,89.21486,0
-64.65465,21.031105,0
70.70102,-92.78804,0
83.883575,-40.300537,0
-17.415771,-41.014935,1
50.332245,-92.75683,0
45.513397,7.4269867,1
-41.501354,25.158333,1
83.601135,-13.839165,0
-17.254517,-93.549484,0
-83.37566,94.143265,0
-96.825485,77.32117,0
-7.9969025,-43.196083,1
-20.375626,-61.09596,0
-50.14534,32.437958,0
25.39698,-14.321175,1
-67.39672,59.951706,0
86.822174,-17.30326,0
-71.05305,67.693954,0
16.21547,35.511215,1
-23.447624,92.98848,0
63.479202,-55.285805,0
38.669724,98.11598,0
5.5425797,-98.76364,0
16.929352,10.876633,1
83.0316,49.07779,0
65.90248,-33.50289,0
-79.99506,-81.107086,0
-65.421265,82.52884,0
65.28717,18.861786,0
75.73306,59.51703,0
12.876556,-41.462753,1
-63.774292,-32.397247,0
-65.90099,-23.134369,0
-30.401672,-47.146626,0
85.62596,47.336227,0
96.90036,76.99921,0
-54.831135,41.222656,0
-17.500298,90.38719,0
-29.391708,-55.862843,0
-11.297836,30.345306,1
78.51102,41.62648,0
26.324509,-64.216034,0
94.43382,-83.70404,0
-72.06388,73.7437,0
-59.892017,31.956284,0
36.304688,84.73132,0
-8.456238,19.544899,1
22.651718,-28.9309,1
67.289474,-74.917656,0
-72.35622,76.11484,0
87.525085,31.681137,0
52.615936,-67.90654,0
-17.634323,25.63295,1
19.343819,90.41293,0
-78.30485,40.85739,0
63.751617,-9.278877,0
-10.953766,86.50394,0
32.262955,-26.407707,1
28.487793,-60.744305,0
9.072426,96.61487,0
-43.823902,-35.107758,0
18.435562,74.78519,0
-52.828247,-77.07402,0
18.145607,33.494522,1
-16.680534,3.6346283,1
28.685501,36.02951,1
79.433014,-51.429752,0
-72.88615,-72.61093,0
92.723236,-86.36728,0
-24.435684,-77.64665,0
-35.647926,-51.946102,0
-48.692513,-41.876305,0
-57.809006,-16.854118,0
-1.3546677,-69.515274,0
-9.692459,51.425323,0
32.47824,-62.677135,0
3.3989563,89.732864,0
89.204865,-35.531624,0
13.337196,-80.77495,0
42.685837,66.2108,0
-99.81499,40.623734,0
-18.677994,16.470322,1
1.4878998,-65.13429,0
76.868744,36.490646,0
51.342255,17.303238,0
-33.571945,-58.948265,0
74.68541,57.86403,0
-83.86989,87.58334,0
12.448029,-49.913303,0
-61.663074,61.19336,0
-40.34441,-11.293907,1
-6.2296066,83.50775,0
-38.740063,98.47002,0
25.78778,94.35153,0
-70.571945,-53.87269,0
46.097824,-77.316895,0
21.210014,-36.965252,1
19.531036,-63.172684,0
-53.0464,7.5879593,0
80.0479,43.934982,0
-32.471718,-95.31038,0
50.989212,94.72983,0
-17.633308,13.725899,1
-60.356827,41.98633,0
-89.473114,97.02974,0
29.523605,-0.18495941,1
-76.57586,87.56767,0
3.3248062,55.7144,0
0.57621,87.59468,0
-4.661751,98.48132,0
-51.348583,69.278946,0
-5.813263,42.45517,1
49.304123,93.80687,0
-4.9476776,52.203003,0
82.727615,17.235947,0
-64.85598,-98.36364,0
11.549545,9.371231,1
-63.027782,37.68312,0
-96.35948,-23.80117,0
-68.93346,61.02028,0
-77.398254,-53.08238,0
-66.905365,-14.993271,0
21.14289,63.36841,0
-90.09073,-11.162201,0
-64.74347,-7.3328323,0
84.87184,42.075882,0
-3.9586868,-26.892601,1
-95.12968,-54.905247,0
-48.7795,98.90375,0
-80.22963,3.607605,0
19.848778,51.1075,0
-90.39184,-64.66818,0
-8.605255,90.03195,0
-64.34553,92.97618,0
-75.667694,-61.216496,0
-11.450935,80.119354,0
99.569244,8.002617,0
-39.97449,-64.819214,0
-59.5132,38.67566,0
-25.683754,63.56839,0
24.059044,72.8875,0
81.14853,9.220062,0
76.46651,-98.35828,0
-65.688255,-25.861153,0
-28.186325,-15.616196,1
-41.902668,-81.84555,0
34.005157,86.619644,0
38.482452,-98.9735,0
-20.469078,-59.969536,0
-33.25078,65.137955,0
32.856125,93.7424,0
-89.69861,99.40971,0
96.306244,-4.08313,0
88.76073,-26.299728,0
-37.21603,21.586159,1
-7.0042877,-12.162651,1
22.349083,45.66565,0
-99.44449,-59.439266,0
-67.36165,49.33287,0
-86.947655,91.03903,0
98.29733,-56.529495,0
69.35579,-40.744816,0
-63.958195,94.628815,0
73.0329,91.438965,0
-10.3387985,-53.02934,0
13.288345,-97.1429,0
3.2225266,47.92003,1
-44.271217,2.6546936,1
60.927704,-94.25723,0
32.596634,4.0742874,1
58.52339,34.046204,0
71.68794,-71.73807,0
83.85704,71.191925,0
68.990036,-78.99783,0
-46.881477,1.8740158,1
-67.8555,-80.89322,0
-25.497856,53.622726,0
-99.838455,-73.184845,0
-7.531372,-7.2486954,1
79.38226,92.44649,0
-96.51734,-97.72816,0
26.505135,11.677292,1
-71.95367,88.56329,0
56.56392,26.200226,0
-25.955559,-65.91678,0
-42.935764,-64.84674,0
32.86281,90.17212,0
49.05638,91.59079,0
-87.56391,-12.99276,0
51.742218,-82.598755,0
-69.673065,27.020859,0
-20.715614,37.45877,1
65.13353,23.605011,0
-73.19352,-92.57127,0
95.968155,48.683502,0
87.14284,-10.469597,0
47.444077,60.739105,0
80.71719,16.692505,0
1.5544434,99.14177,0
77.999695,77.92009,0
38.02098,51.13202,0
47.31198,-43.675716,0
-78.8635,24.570427,0
-29.679642,-43.850792,0
-36.17989,-7.426544,1
33.377792,-33.737114,1
68.54945,15.411949,0
24.944862,-75.03778,0
70.02959,-9.44207,0
47.641342,-25.42546,0
-14.096642,-66.47778,0
-11.95076,24.221352,1
19.503807,50.13362,0
-21.790833,-24.757622,1
-47.406315,-74.831924,0
-70.17789,-93.838776,0
-83.766655,22.744057,0
-74.51141,62.706406,0
34.3631,-29.34172,1
10.887978,-46.715458,1
97.38141,-16.156364,0
-52.379,11.435257,0
41.9458,71.38898,0
-41.491776,-45.819866,0
-11.581299,-32.93164,1
25.458565,-61.18913,0
-81.1745,25.084976,0
84.59125,-99.45535,0
-34.11241,30.742966,1
-95.884415,39.607468,0
-72.36142,-9.981934,0
-72.457016,-81.31093,0
22.326874,82.50577,0
-81.87411,30.345947,0
54.753418,88.9837,0
49.988922,-1.1885757,0
77.88855,-62.16757,0
-42.76262,-8.194847,1
-97.442726,-46.182884,0
-25.600983,35.31671,1
33.177597,-61.76018,0
-20.12497,-52.02907,0
-11.018112,-38.769646,1
88.64662,-58.534412,0
-92.1537,-95.04858,0
-68.69633,-30.295403,0
23.799194,-39.248722,1
3.5327911,51.632874,0
59.474045,53.80536,0
-26.478386,41.411835,1
-18.781754,-54.454086,0
94.307236,74.45712,0
-72.735794,-52.813656,0
-16.083435,-21.00673,1
38.314636,-33.094673,0
8.216896,-89.83743,0
-4.911003,8.762764,1
-70.285,-62.641834,0
98.82373,43.178314,0
-29.886108,95.33476,0
-81.58617,-23.189697,0
-24.743828,95.782196,0
71.82892,63.931168,0
-31.846458,88.430984,0
9.632278,-78.09687,0
29.122177,-40.609123,1
-75.12384,-59.88435,0
-48.385883,59.306854,0
-73.65706,-95.24593,0
88.155106,-34.95043,0
-18.954117,-98.973366,0
22.869385,96.0401,0
57.099457,-0.015083313,0
-14.607216,-70.0584,0
-20.486053,88.830475,0
55.545197,-7.6666794,0
-50.83514,61.60826,0
-1.0458527,-68.884445,0
69.13234,51.445435,0
20.891502,28.7762,1
-27.198273,56.00177,0
28.905518,54.28311,0
-45.43866,-15.444519,1
-45.599163,11.249054,1
66.629,38.15677,0
99.13927,-99.8515,0
64.484085,23.538498,0
-55.295284,79.74881,0
58.57718,96.98157,0
-8.704323,-13.448906,1
61.434937,-63.90959,0
-23.220917,50.918365,0
-93.027306,45.441544,0
67.75978,34.702164,0
62.77295,16.32637,0
-88.509926,-92.43902,0
56.283142,81.31674,0
-9.236023,-22.202911,1
-7.6685944,31.140121,1
-66.48856,98.42079,0
-47.945797,94.35843,0
94.62787,-19.7156,0
-67.72484,-80.39693,0
49.644653,-38.489437,0
9.569893,-54.374123,0
18.166687,6.0727234,1
-5.30352,-3.8159714,1
69.57329,34.268173,0
-19.232933,94.78444,0
54.299225,-76.043,0
82.48103,58.571075,0
-48.91743,63.822937,0
-86.06438,1.1465073,0
-76.11305,-11.454788,0
-41.024803,50.876724,0
41.775574,-19.347054,1
-49.264355,-25.76384,0
-69.16492,-15.033218,0
95.98575,-16.99244,0
-0.6827316,-51.085068,0
55.062576,-0.34079742,0
-94.51263,-24.35595,0
19.64344,56.979828,0
22.237633,56.72763,0
18.291939,-83.94054,0
-6.6546173,37.40793,1
-76.338486,0.96191406,0
73.32504,59.689987,0
-64.56549,-31.057106,0
-3.8561478,27.239021,1
-30.479408,61.82521,0
27.64138,40.915634,1
-3.2664032,17.150475,1
22.313248,64.9156,0
-56.88905,-43.01549,0
-72.810196,-99.13547,0
89.23534,-82.23858,0
53.860687,70.84943,0
-12.63636,-63.69075,0
-25.733276,40.253372,1
-47.13668,65.20772,0
86.700714,-52.609123,0
-19.598328,-45.1133,1
-54.470905,49.325714,0
85.52908,-89.61861,0
-48.533123,41.884552,0
-21.25766,7.4185715,1
-41.19179,66.76344,0
41.809296,-64.48436,0
-28.164337,-20.243332,1
-4.917816,-74.967896,0
-25.298592,-78.47972,0
19.72113,10.621223,1
67.39375,5.915367,0
30.19571,-14.713081,1
64.97287,20.859253,0
80.127106,-92.74078,0
-41.91993,22.745277,1
-71.52099,-63.840927,0
-70.205315,-2.1252594,0
-6.699486,-4.568527,1
-22.76622,-37.02243,1
76.66983,84.78323,0
-4.1405106,-18.219215,1
-42.817272,-0.63002014,1
50.279434,-14.283165,0
15.275017,-48.26549,0
77.39606,4.246773,0
81.86371,-61.993576,0
46.080673,33.90576,0
82.2368,41.631073,0
32.11885,-94.93839,0
-15.183136,25.903168,1
-42.00648,-58.490723,0
58.36908,-69.1612,0
94.142944,-49.59208,0
91.41954,-39.57311,0
21.650719,-71.30103,0
34.09497,-76.94074,0
15.895523,27.027214,1
85.29048,70.94618,0
-73.49172,-26.68061,0
-32.983086,-26.41784,1
1.0552521,-74.44249,0
2.9753342,55.83429,0
% Generated: 206 points inside sphere, 794 points outside sphere
% Sphere radius: 50.0, Center at [0.0, ...]
