% attributes count = 2
% vectors count = 1000
% Non-separable linear (noise = 50.0% label flips)
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
-120.04196,-148.74963,0
269.31104,416.88568,0
450.27588,-248.25446,1
390.40833,-428.25757,0
163.91492,-465.88782,1
-138.54367,-134.44037,1
435.93396,489.0959,1
-360.59943,275.70093,0
-295.16367,410.3864,1
-51.799225,-44.74109,1
293.88538,-356.30444,1
-360.61118,-377.17084,1
201.78503,-263.1812,1
154.40393,-219.28784,0
-7.8878784,-393.9653,1
179.85303,173.87335,0
205.46747,-406.23035,0
-406.16138,36.576782,1
145.93146,389.40802,0
472.2447,-278.5368,0
-450.278,-135.79398,0
368.7306,-146.11694,1
256.5067,324.06067,1
-291.6235,-38.69629,1
222.02655,198.87073,1
396.55487,-225.74133,1
-144.16956,499.76367,1
-107.35251,-65.87201,0
-16.824493,-482.23148,1
330.537,448.45056,0
-369.46313,-211.30368,0
379.10272,-147.24042,1
156.62775,-314.97696,0
-432.15262,37.263428,1
4.1278076,-460.69467,1
-306.258,117.11072,0
-37.871002,-325.17596,1
-339.23334,-471.6153,0
408.17133,384.34595,0
-34.34482,-147.8309,1
-433.937,-179.40317,1
-138.86346,261.66907,1
-432.23834,52.60132,0
-372.52417,180.00165,1
-337.41113,-392.3094,0
37.20294,-121.695465,0
-434.99826,-386.1846,0
-23.690033,-343.46835,1
-115.02847,-68.20325,0
-195.50494,-324.11252,0
226.5003,220.16272,0
-289.29114,-132.67926,1
-324.3847,-199.02863,0
408.6739,-38.219513,1
-493.15097,135.11896,1
-322.57898,83.815125,0
416.16162,108.55133,0
-311.67813,451.23395,0
9.772644,-338.11713,0
-226.4289,132.49054,0
-364.38647,347.41626,1
329.43677,54.59967,0
-397.8772,498.54285,1
255.578,224.0589,1
-25.198853,-27.036133,1
-399.0717,-460.4317,0
233.11053,55.96649,1
-394.4618,428.37396,1
289.60394,-447.17087,1
-168.29108,-460.28632,1
-427.8485,376.9336,0
-401.03412,-237.09836,1
-176.80313,-134.20706,0
55.00598,209.7284,1
-76.578064,491.31995,0
304.69244,488.5962,1
-230.81018,-269.51123,1
-495.6858,-499.41302,1
63.70276,332.18054,1
428.39545,176.7511,1
-217.11957,-443.56873,1
-2.055603,-455.52634,0
182.31293,-278.63208,1
-314.36102,423.86798,1
76.94202,415.55316,0
-304.58557,-0.33496094,0
-22.0878,410.86084,1
-241.52805,-251.18347,0
-339.27902,-168.14752,0
248.96783,409.6573,0
186.6781,-262.73126,1
-148.45465,207.53137,1
48.918274,479.91522,1
7.293396,-321.31903,1
379.83997,112.01538,0
-80.6272,-394.7781,1
375.78162,-430.00702,1
-343.9406,-342.65317,1
-224.2221,328.4939,1
285.77356,-125.45532,1
305.0371,-122.02115,0
-498.83643,-432.4811,0
62.87323,-479.9744,0
-380.29904,220.41724,1
423.63965,153.03943,1
-484.35837,-425.38937,1
-175.97897,-451.25665,1
68.57269,8.125946,1
-50.97589,3.824463,0
279.96277,238.35382,1
92.19385,-354.44135,0
-219.11557,91.1095,1
-435.1108,326.08948,0
47.982483,-160.31006,0
-151.32837,255.16315,1
74.30182,338.27478,0
29.649963,-109.76788,0
367.11096,-308.2145,1
-98.47073,267.5501,1
123.5896,-472.07092,0
-125.45618,-143.34546,0
-28.705658,497.27502,1
-448.30057,138.83551,0
254.6513,-473.61093,1
24.978394,-269.96857,1
49.194946,-388.31393,1
-232.5935,-180.80698,0
-263.3827,-235.94739,1
-460.9401,-399.5261,1
467.4967,-285.39648,0
244.99146,-85.49069,1
363.33112,460.198,0
-138.65643,450.2469,0
100.54993,-124.520294,1
-264.87317,110.90271,1
108.75116,-170.00027,0
37.69751,-170.89145,1
82.60925,330.10132,1
358.14484,-412.45956,0
-272.3043,-366.77228,1
228.77484,319.5074,0
-442.2928,456.57318,0
320.6806,-66.77554,0
354.0257,-106.17697,0
-405.06122,-75.21643,1
354.74567,456.2824,1
478.05804,-33.990112,1
-77.22708,433.0199,1
204.58832,-180.8115,0
-38.324158,105.656006,1
-437.17926,-167.3457,0
-389.1161,15.909851,1
40.68225,-202.05246,1
212.67609,-351.3711,0
-380.45865,-164.01083,1
453.1673,412.32153,1
446.86328,258.75677,1
236.02795,447.58893,1
249.51361,-396.65878,0
-154.3074,-482.3855,1
464.93158,-366.9815,0
437.92688,402.1679,0
-323.8368,467.92145,0
-201.69492,-132.53561,1
469.52332,-134.21625,1
-381.2442,380.59955,0
392.98615,287.63934,1
-458.9153,412.94006,0
303.6977,-182.21585,0
-266.61273,-12.534454,1
250.55243,372.08685,1
426.49036,298.15363,0
-239.26071,331.1001,1
315.8695,-85.49585,1
277.5879,-271.52124,1
-0.40344238,-397.51212,0
-257.16656,161.92603,0
191.39069,-112.24411,1
313.37482,471.1214,0
-366.7588,-427.11667,0
-243.62543,39.556824,0
-205.29544,-165.32645,0
-345.31305,-33.475525,0
243.06982,-221.10574,1
-423.4817,-239.8645,0
204.24023,348.924,1
390.20294,107.557434,1
309.3739,-125.80167,1
-69.80997,466.8634,1
-115.092804,-171.53711,1
-91.18225,25.091064,1
-261.7143,242.97229,0
-92.88617,105.29138,0
110.14642,-195.9382,1
225.49731,-445.64453,0
-5.694702,-251.97849,0
-487.47162,472.97168,1
105.066895,-39.17688,0
269.30078,-124.2171,0
429.30157,79.77875,0
323.10632,307.16675,1
117.54651,184.315,1
122.91846,-53.605377,0
-179.95993,-168.73602,1
-400.80383,472.47327,1
-117.03537,-364.18622,1
391.55188,-372.17194,0
-193.04263,393.82288,1
441.85767,-477.86523,1
300.77386,377.7411,0
411.18835,-199.10791,1
201.31366,81.93848,0
-337.73795,-287.51947,0
-412.59433,430.735,0
-117.7001,234.07477,1
-3.9786377,-447.36176,0
-46.118774,-50.65851,0
-289.95377,347.89563,0
-265.2801,-455.28094,1
377.35852,-414.00674,0
-275.50937,138.45886,1
-460.3947,439.5982,0
-407.0673,256.6194,0
90.44415,-362.06567,1
-444.63715,-1.1852112,1
-111.25845,-326.13342,1
118.232605,-283.41748,1
160.7622,265.08643,1
-290.86993,-421.521,1
422.09686,12.653748,1
-244.81163,485.03418,0
217.18866,-446.45227,1
405.64508,486.97803,0
340.92993,-476.52484,0
4.5751343,-237.95825,1
498.88733,59.5188,0
-273.2273,226.35974,0
-246.86974,28.69458,0
283.412,450.1643,0
59.106323,489.41138,0
-3.6063538,-34.96234,0
-257.8689,321.36176,0
-285.02936,-410.6725,0
-296.67966,410.5442,1
311.00684,-345.8332,0
344.5302,86.85431,0
-182.4042,126.46216,0
-182.67331,-309.23944,0
-430.83545,-464.28784,0
-63.734467,-376.32385,0
30.906433,303.93372,0
452.81982,116.27588,1
-135.42078,-165.45987,1
-89.01761,254.61884,1
331.42206,365.8282,0
-156.3695,-268.20532,0
468.091,-236.22675,1
11.767914,-38.90973,1
-153.11517,-210.05017,1
-74.76871,-114.59207,1
-172.21402,-96.68472,1
248.71674,258.77032,0
379.52673,-144.07367,0
423.27405,-256.98706,1
64.40869,-464.1342,0
-0.16757202,-338.14758,0
93.254456,56.10211,0
-336.16168,162.97046,1
330.8117,-357.09045,1
-348.44348,255.98138,0
308.20374,-354.05548,0
438.7343,291.44366,0
139.53827,-24.922974,1
-12.242218,-83.3981,1
378.34137,-485.52625,0
33.61847,52.33728,1
341.73505,-83.05905,0
482.30176,-430.2204,1
3.7670593,-467.23383,1
-105.15735,-137.01529,0
-136.55658,-234.27756,0
-309.6388,-403.33728,0
49.0979,-390.1281,0
372.87286,407.70428,0
-428.0806,-463.451,0
67.415955,30.599976,0
2.790924,-149.47571,0
-464.2226,146.07526,1
-245.01604,493.8183,1
-227.5698,-412.46533,1
-380.5116,467.81,1
195.69794,421.2586,1
-349.49255,288.8855,0
332.9848,-194.35529,1
38.445923,456.50507,1
34.381958,-434.08383,1
260.982,-141.29172,1
465.18024,-350.69873,0
-234.16962,479.0749,1
50.767883,279.25568,0
329.73907,108.24463,0
-150.08447,-144.73108,1
347.1504,-43.629486,0
484.27924,-231.54105,1
-159.2797,-138.6854,1
269.68787,65.67297,0
338.31042,-11.152649,0
-108.10242,-288.77585,0
-267.19,-379.69855,1
206.3457,402.61072,0
309.75464,461.66852,0
175.24945,3.3813171,0
-307.40826,324.48016,0
-209.73224,-406.61588,1
87.89258,-491.6559,1
65.853455,-493.4831,0
-94.00894,-460.0737,0
-124.76965,53.184937,0
251.4787,422.59943,0
-117.65802,-394.73178,0
-490.38196,350.87286,1
-9.238037,473.66266,0
57.83911,116.950745,1
272.88202,322.42712,1
186.72668,-346.95493,0
-4.9237976,451.15875,1
474.82074,329.00806,1
149.18738,22.217407,1
-99.44284,-426.08087,0
416.71094,-482.50827,1
-160.93878,-27.185425,0
105.424194,358.08765,0
149.43079,363.0135,0
-268.2087,-390.9714,0
-150.34482,322.56848,1
295.98108,91.08789,1
363.31775,307.23602,0
176.3742,-473.6188,0
138.51996,99.86493,0
20.484192,-281.62643,1
140.69934,31.974426,1
139.61914,297.41595,0
-465.2601,13.132629,0
132.60547,-491.38968,0
-52.60074,-51.969147,1
-276.4294,-439.63184,0
359.89417,-130.76907,0
-148.87695,-457.97516,0
-334.3421,-402.33328,0
-310.87354,131.70251,0
-345.1492,42.209534,0
-392.6394,-302.422,1
-7.9228516,239.93652,1
-264.69495,-185.03464,0
145.7359,-156.97507,0
212.54279,218.2102,0
137.1637,196.15454,1
-119.787476,242.22168,0
7.7624207,186.54474,0
-128.22943,-482.66306,1
-422.94907,250.75189,0
-372.84723,118.77612,1
80.33148,-101.53964,1
408.2329,265.74847,0
-250.4199,-229.05429,1
-391.89084,-335.2741,0
125.2937,44.768982,1
491.93628,-482.2058,0
-427.7252,170.55566,1
499.36786,313.4944,1
2.4864197,-199.72726,1
-308.35376,-300.7915,0
488.8424,-101.03168,1
200.3407,-162.15042,0
262.63727,-399.91614,0
-213.0983,-313.83698,1
423.6889,285.6624,1
-443.31412,28.008728,1
-372.54645,-360.58734,1
-11.126862,-43.895874,0
-459.46545,313.87347,0
292.61163,-155.7156,0
140.19104,201.95428,0
-475.49643,-114.336426,0
61.57013,-266.1104,1
294.78955,-391.67062,0
427.2234,-194.02014,0
437.78314,-290.59488,1
-392.30612,-142.866,0
-38.408386,282.3869,1
-487.8886,-240.22409,1
455.17206,435.39777,1
-431.77832,-103.39511,1
-3.5952454,215.0567,0
-31.605652,414.36603,0
349.10272,139.58112,1
-99.93536,-162.59317,1
-217.43427,-95.06244,1
-114.19382,191.4862,0
414.15277,-469.3825,0
491.7193,-466.9788,0
329.99774,350.1095,1
156.84296,348.57654,1
444.898,490.39844,1
-193.4826,28.628723,0
-270.08005,411.7688,1
-33.41394,420.08856,1
-27.38324,452.60443,0
-57.56613,12.209656,1
94.040344,324.43292,1
88.41168,345.69897,1
479.9303,-17.312256,1
-487.6464,-212.68689,1
88.42914,32.98169,1
-348.30634,461.05743,0
-131.87015,-232.61957,1
-140.95203,248.29834,0
399.81335,428.4038,1
454.8338,-214.51294,1
-398.64536,410.3017,0
73.21484,19.518127,0
-206.68277,-210.53021,0
-352.07104,393.5935,0
-305.0528,-37.532562,1
80.78668,194.3258,1
-164.28394,-183.34763,0
-295.88635,104.02936,0
52.22931,-7.5182495,0
-292.68613,-22.047028,1
-132.94159,-432.53116,0
37.089172,258.69794,1
-415.3958,220.91504,0
112.57971,0.21838379,0
406.05054,369.0197,1
404.58148,-0.5287781,1
74.304565,306.85168,0
317.7082,119.69287,0
-129.1127,393.851,0
363.44275,177.03418,0
-142.7287,281.81537,0
-280.12518,190.35925,1
287.2505,39.36859,0
-488.15897,-152.24152,1
115.56061,377.25793,1
-493.66696,-495.03003,0
-461.01215,-451.11722,0
67.45593,229.5459,1
-125.658264,-413.4768,1
-260.17908,466.21912,1
-305.4781,453.9676,1
487.82922,-3.6278381,1
-302.03772,240.6745,1
-408.4862,467.51056,0
13.328796,403.16425,1
339.98993,-106.199646,0
-427.2794,159.80054,1
-254.46062,-10.483643,0
401.86578,-228.83365,0
471.20618,-145.97769,0
-449.0997,-432.6084,1
390.67596,-463.11444,0
347.11505,115.47046,0
-278.81177,79.02527,1
411.28503,-74.895966,1
450.20227,251.37567,0
-291.5495,64.08148,0
-51.70514,-55.729553,0
-134.21326,158.70709,0
-220.0279,-156.65543,1
194.82349,-421.78876,1
18.273376,52.808716,0
-290.01715,403.23462,0
-12.3628235,-117.04578,0
-105.69705,-261.98907,1
-376.2118,341.04852,0
-222.7255,396.33832,0
292.54315,485.60114,0
-143.20786,247.23022,1
366.46985,-197.57034,1
-387.96057,-6.4326477,1
456.17572,13.003662,1
458.28784,-255.70345,0
440.44385,154.04431,1
426.56885,-32.224945,1
267.1347,-407.9612,0
96.33099,-257.3396,1
-492.7257,-376.2104,1
149.74133,287.0807,1
362.4663,27.836975,0
-318.6573,-397.64697,0
-53.01602,-18.079773,1
212.30005,441.7898,1
308.78528,55.80591,1
397.32385,357.55597,0
-391.71002,-19.08789,0
144.26514,110.40387,0
-148.0315,-160.83105,1
307.93854,491.58197,1
463.41913,-498.66367,0
84.4256,-481.67322,0
73.30664,174.26874,0
-419.71045,-138.98117,0
198.84528,-71.01956,0
-79.97958,250.10126,1
-137.15186,15.298584,1
388.73358,-75.10968,0
-256.98395,-390.25494,1
-13.368561,26.986267,1
-362.72595,-326.70905,0
-55.12863,232.5379,1
45.614563,-356.1185,1
63.976013,56.411682,1
-410.00726,381.10327,1
-422.6094,-234.46912,1
80.12628,-210.07391,0
-197.30005,-1.6759949,1
-34.754486,-153.19122,0
356.72345,214.26135,0
42.460083,-148.77527,0
-289.5628,375.66284,0
-104.135254,-57.688354,0
424.5249,-401.01477,0
63.096252,-385.7683,1
412.3142,382.18488,0
235.92926,-207.83002,1
-53.237183,-182.08096,0
438.71417,197.80493,0
81.74426,-489.4216,0
-445.08804,239.52618,0
461.75256,-278.39395,1
421.47583,-443.49072,0
-288.23267,237.28815,1
39.016846,-28.294037,1
340.75616,173.11505,0
-19.88031,-141.52216,1
265.3593,157.69666,1
468.2539,487.46234,0
118.807434,257.73895,1
-333.2542,-470.32825,1
-294.9555,466.28467,0
-295.59766,-418.99426,0
-412.79034,353.70844,1
-213.3516,-78.583405,1
457.81165,-478.87958,0
235.36316,104.87372,0
-233.30371,167.04193,1
475.7813,-183.11694,1
20.748291,420.50342,0
275.50525,454.35968,0
201.53046,69.00079,1
41.414795,344.71893,1
155.96942,51.81549,0
-280.5407,490.63232,1
429.8593,153.7215,0
16.271667,314.3283,0
460.33447,-51.39264,0
-111.58417,487.84308,1
-5.5704346,356.45038,0
-185.09406,-472.6674,0
26.106873,-488.32224,1
493.3357,151.43225,1
% Label flips applied: 493 out of 1000 (49.3%)
